Country,Year,GHG,GHG_Cum,GHG_per_capita,Population,Final_Rank
"Korea, Rep. (South)",1997,480.61,3076.7458,104.5859757,45953580,13
"Korea, Rep. (South)",1998,416.34,3493.0811,89.94846727,46286503,13
"Korea, Rep. (South)",1999,453.46,3946.5435,97.27420082,46616677,13
"Korea, Rep. (South)",2000,510.45,4456.9975,108.5876435,47008111,13
"Korea, Rep. (South)",2001,526.72,4983.7194,111.2224114,47357362,13
"Korea, Rep. (South)",2002,520.57,5504.2914,109.3125117,47622179,13
"Korea, Rep. (South)",2003,527.05,6031.3457,110.1248616,47859311,13
"Korea, Rep. (South)",2004,550.01,6581.3584,114.4914025,48039415,13
"Korea, Rep. (South)",2005,547.72,7129.0762,113.7810303,48138077,13
"Korea, Rep. (South)",2006,556.8,7685.8777,115.1080422,48371946,13
"Korea, Rep. (South)",2007,570.37,8256.2513,117.3657526,48597652,13
"Korea, Rep. (South)",2008,582.62,8838.8718,119.0266593,48948698,13
"Korea, Rep. (South)",2009,596.38,9435.2508,121.2597168,49182038,13
"Korea, Rep. (South)",2010,645.34,10080.594,130.608221,49410366,13
"Korea, Rep. (South)",2011,670.51,10751.0992,134.6961718,49779440,13
"Korea, Rep. (South)",2012,674.86,11425.9568,134.9600129,50004441,13
"Korea, Rep. (South)",2013,673.54,12099.498,134.1187653,50219669,13
Kuwait,1990,78.38,78.3789,380.7012908,2058832,32
Kuwait,1991,91.62,169.9955,456.4772235,2007110,32
Kuwait,1992,85.89,255.8837,446.4137214,1924000,32
Kuwait,1993,99.09,354.972,551.7260579,1796000,32
Kuwait,1994,110.66,465.6321,655.5687204,1688000,32
Kuwait,1995,117.81,583.445,719.6565001,1637031,32
Kuwait,1996,117.62,701.0649,718.1120284,1637906,32
Kuwait,1997,119.4,820.4647,708.0775398,1686256,32
Kuwait,1998,125.96,946.4289,713.150539,1766247,32
Kuwait,1999,130.58,1077.0059,704.6372883,1853152,32
Kuwait,2000,134.62,1211.6287,697.704551,1929470,32
Kuwait,2001,142.19,1353.8188,714.5147139,1990022,32
Kuwait,2002,148.96,1502.7803,729.4041029,2042215,32
Kuwait,2003,154.77,1657.5456,738.4089546,2095993,32
Kuwait,2004,161.61,1819.1544,746.0034048,2166344,32
Kuwait,2005,173.98,1993.1337,768.5973342,2263604,32
Kuwait,2006,176.8,2169.9319,739.9043648,2389498,32
Kuwait,2007,176.25,2346.1843,694.2827734,2538591,32
Kuwait,2008,181.14,2527.3216,669.5770139,2705290,32
Kuwait,2009,188.17,2715.4897,653.0861854,2881243,32
Kuwait,2010,187.29,2902.7787,612.1642518,3059473,32
Kuwait,2011,192.33,3095.1087,593.7612007,3239181,32
Kuwait,2012,196.93,3292.0405,575.8892683,3419581,32
Kuwait,2013,195.78,3487.8208,544.7883776,3593689,32
Libya,1990,93.9,93.9033,213.4858002,4398419,38
Libya,1991,91.26,185.1671,202.8356089,4499210,38
Libya,1992,88.31,273.4752,192.1114442,4596811,38
Libya,1993,89.01,362.4895,189.7085509,4691934,38
Libya,1994,94.34,456.8249,197.1376796,4785488,38
Libya,1995,96.14,552.9654,197.0808097,4878202,38
Libya,1996,98.42,651.3855,198.012591,4970391,38
Libya,1997,98.11,749.4997,193.8105473,5062160,38
Libya,1998,99.6,849.0959,193.2568119,5153764,38
Libya,1999,98.09,947.1832,187.0014455,5245414,38
Libya,2000,99.96,1047.1448,187.2869695,5337264,38
Libya,2001,103.77,1150.9137,191.1647158,5428303,38
Libya,2002,108.57,1259.4854,196.7439127,5518341,38
Libya,2003,111.37,1370.8585,198.5500162,5609166,38
Libya,2004,115.08,1485.9383,201.7806069,5703224,38
Libya,2005,121.14,1607.0765,208.8065192,5801543,38
Libya,2006,123.41,1730.4817,208.9163486,5907149,38
Libya,2007,122.68,1853.1618,203.8620797,6017794,38
Libya,2008,129.75,1982.9104,211.9051671,6123022,38
Libya,2009,134.23,2117.1428,216.1973237,6208680,38
Libya,2010,139.58,2256.7229,222.7685124,6265697,38
Libya,2011,119.12,2375.8444,189.4205626,6288652,38
Libya,2012,131.88,2507.7249,209.886267,6283403,38
Libya,2013,133.01,2640.7361,212.2730226,6265987,38
Malaysia,1990,103.21,103.214,56.67423549,18211097,27
Malaysia,1991,112.42,215.6311,60.08604565,18709835,27
Malaysia,1992,120.11,335.739,62.54198191,19204700,27
Malaysia,1993,123.89,459.6241,62.88589243,19700762,27
Malaysia,1994,131,590.628,64.83225372,20205992,27
Malaysia,1995,139.22,729.8494,67.17369732,20725374,27
Malaysia,1996,152.76,882.6088,71.85026811,21260881,27
Malaysia,1997,161.5,1044.105,74.05496805,21808125,27
Malaysia,1998,162.85,1206.9505,72.83704611,22358128,27
Malaysia,1999,172.45,1379.4019,75.31035004,22898579,27
Malaysia,2000,183.39,1562.792,78.30235674,23420751,27
Malaysia,2001,191.26,1754.0513,79.95497506,23920963,27
Malaysia,2002,202.38,1956.4337,82.9359031,24401977,27
Malaysia,2003,212.03,2168.4669,85.25730573,24869423,27
Malaysia,2004,227.33,2395.7922,89.74015738,25332026,27
Malaysia,2005,239.31,2635.1026,92.76975099,25796124,27
Malaysia,2006,246.03,2881.1318,93.6791495,26263048,27
Malaysia,2007,264.48,3145.6083,98.94275876,26730607,27
Malaysia,2008,279.23,3424.8376,102.6678304,27197419,27
Malaysia,2009,261.03,3685.8628,94.36746306,27661017,27
Malaysia,2010,279.36,3965.2211,99.34742794,28119500,27
Malaysia,2011,280.65,4245.8729,98.22220091,28572970,27
Malaysia,2012,283.43,4529.305,97.66059747,29021940,27
Malaysia,2013,303.15,4832.4568,102.8834796,29465372,27
Mexico,1990,426.66,426.6553,49.83798275,85609404,9
Mexico,1991,447.05,873.7091,51.18080019,87347208,9
Mexico,1992,453.38,1327.0929,50.87866471,89110043,9
Mexico,1993,468.25,1795.3464,51.51996438,90887097,9
Mexico,1994,496.99,2292.3348,53.63375228,92663664,9
Mexico,1995,479.78,2772.11,50.80964919,94426946,9
Mexico,1996,502.83,3274.9358,52.27917033,96181710,9
Mexico,1997,532.9,3807.8381,54.4187399,97925825,9
Mexico,1998,562.57,4370.4041,56.46462098,99632299,9
Mexico,1999,552.93,4923.3348,54.60143461,101266570,9
Mexico,2000,583.64,5506.9731,56.76957538,102808590,9
Mexico,2001,592.6,6099.5683,56.84981623,104239563,9
Mexico,2002,606.82,6706.3864,57.47582763,105578297,9
Mexico,2003,634.44,7340.8283,59.35535504,106888418,9
Mexico,2004,651.09,7991.9204,60.1425364,108257822,9
Mexico,2005,681.59,8673.5121,62.10505738,109747906,9
Mexico,2006,699.75,9373.2592,62.82385089,111382857,9
Mexico,2007,713.77,10087.0259,63.0876745,113139374,9
Mexico,2008,728.87,10815.8967,63.39498272,114972821,9
Mexico,2009,716.5,11532.3965,61.33597965,116815612,9
Mexico,2010,725.74,12258.1338,61.18319329,118617542,9
Mexico,2011,742.14,13000.2787,61.65731974,120365271,9
Mexico,2012,741.12,13741.3937,60.71222687,122070963,9
Mexico,2013,733.01,14474.4041,59.23786603,123740109,9
Netherlands,1990,197.24,197.2425,131.919786,14951510,26
Netherlands,1991,204.67,401.9155,135.8146937,15069798,26
Netherlands,1992,203.33,605.2418,133.9092315,15184166,26
Netherlands,1993,208.1,813.3411,136.0987518,15290368,26
Netherlands,1994,208.19,1021.5301,135.3391357,15382838,26
Netherlands,1995,215.52,1237.0509,139.4138795,15459006,26
Netherlands,1996,223.5,1460.5485,143.9103884,15530498,26
Netherlands,1997,214.12,1674.6674,137.1627703,15610650,26
Netherlands,1998,212.56,1887.2261,135.3263969,15707209,26
Netherlands,1999,206.06,2093.2901,130.31802,15812088,26
Netherlands,2000,204.68,2297.9664,128.5233323,15925513,26
Netherlands,2001,208.51,2506.4774,129.9437,16046180,26
Netherlands,2002,206.65,2713.1292,127.9651425,16148929,26
Netherlands,2003,207.89,2921.0145,128.127045,16225302,26
Netherlands,2004,208.51,3129.5269,128.0634014,16281779,26
Netherlands,2005,203,3332.5293,124.388261,16319868,26
Netherlands,2006,197.53,3530.0611,120.842273,16346101,26
Netherlands,2007,197.1,3727.1648,120.3172126,16381696,26
Netherlands,2008,197.45,3924.6163,120.0625602,16445593,26
Netherlands,2009,191.12,4115.732,115.6173709,16530388,26
Netherlands,2010,200.33,4316.0623,120.5689134,16615394,26
Netherlands,2011,188.5,4504.56,112.9210833,16693074,26
Netherlands,2012,186.96,4691.5206,111.5848547,16754962,26
Netherlands,2013,186.78,4878.2981,111.1492492,16804432,26
Nigeria,1990,200.79,200.7855,20.9993281,95617345,23
Nigeria,1991,210.31,411.0925,21.44151146,98085436,23
Nigeria,1992,222,633.0946,22.06924897,100592458,23
Nigeria,1993,221.36,854.4529,21.46103063,103145093,23
Nigeria,1994,218.8,1073.253,20.68970317,105753088,23
Nigeria,1995,220.88,1294.1293,20.37171894,108424822,23
Nigeria,1996,230.55,1524.6791,20.73950648,111164651,23
Nigeria,1997,231.92,1756.5941,20.34831218,113975055,23
Nigeria,1998,231.02,1987.619,19.76883741,116860691,23
Nigeria,1999,232.77,2220.3859,19.42562977,119826231,23
Nigeria,2000,237.85,2458.2325,19.35679876,122876723,23
Nigeria,2001,251.88,2710.1097,19.98810697,126014935,23
Nigeria,2002,256.49,2966.6021,19.84505814,129246283,23
Nigeria,2003,263.58,3230.1798,19.88060414,132581484,23
Nigeria,2004,267.43,3497.6111,19.65915395,136033321,23
Nigeria,2005,284.65,3782.2618,20.38875033,139611303,23
Nigeria,2006,278.7,4060.9592,19.44626485,143318011,23
Nigeria,2007,277.38,4338.3353,18.8498324,147152502,23
Nigeria,2008,280.82,4619.1531,18.58311424,151115683,23
Nigeria,2009,262.3,4881.4536,16.89999516,155207145,23
Nigeria,2010,283.56,5165.0101,17.78644873,159424742,23
Nigeria,2011,297.4,5462.4108,18.15953991,163770669,23
Nigeria,2012,301.44,5763.8541,17.91721814,168240403,23
Nigeria,2013,304.06,6067.9178,17.59438306,172816517,23
Oman,1990,39.86,39.8603,219.9586239,1812159,41
Oman,1991,45.45,85.3095,240.1781916,1892345,41
Oman,1992,45.64,130.9465,230.5150628,1979914,41
Oman,1993,46.21,177.1529,223.640348,2066264,41
Oman,1994,47.34,224.4947,221.2626178,2139539,41
Oman,1995,50.5,274.9995,230.3975064,2191864,41
Oman,1996,51.92,326.9172,233.8983173,2219768,41
Oman,1997,54.53,381.4459,244.7930415,2227596,41
Oman,1998,55.8,437.2425,250.7953088,2224922,41
Oman,1999,60.15,497.394,270.2786499,2225481,41
Oman,2000,63.43,560.8202,283.2451327,2239403,41
Oman,2001,65.45,626.2677,288.0028444,2272547,41
Oman,2002,66.37,692.6376,285.683171,2323203,41
Oman,2003,66.63,759.2716,279.3622842,2385075,41
Oman,2004,65.68,824.9526,268.2793929,2448194,41
Oman,2005,64.88,889.834,258.8066254,2506891,41
Oman,2006,73.93,963.7617,289.5382427,2553376,41
Oman,2007,78.02,1041.7866,300.8,2593750,41
Oman,2008,77.5,1119.2859,292.2013165,2652281,41
Oman,2009,80.7,1199.982,292.1718579,2762073,41
Oman,2010,84.61,1284.5872,287.4227982,2943747,41
Oman,2011,91.47,1376.0547,284.9530047,3210003,41
Oman,2012,96.33,1472.3858,271.7201212,3545192,41
Oman,2013,101.79,1574.1753,260.5382461,3906912,41
Pakistan,1990,154.16,154.1644,14.32612047,107607639,24
Pakistan,1991,155.06,309.2197,14.01553237,110634399,24
Pakistan,1992,164.28,473.495,14.4592101,113616165,24
Pakistan,1993,173.93,647.4236,14.91941922,116579605,24
Pakistan,1994,178.61,826.0381,14.93832744,119564925,24
Pakistan,1995,189.07,1015.1103,15.42172815,122599749,24
Pakistan,1996,196.61,1211.7214,15.64150153,125697651,24
Pakistan,1997,203.19,1414.916,15.77002668,128845692,24
Pakistan,1998,207.04,1621.9529,15.68322313,132013680,24
Pakistan,1999,219.28,1841.2342,16.22395906,135158132,24
Pakistan,2000,221.07,2062.3084,15.99054042,138250487,24
Pakistan,2001,224.47,2286.7789,15.88807333,141282077,24
Pakistan,2002,230.61,2517.3881,15.98443646,144271586,24
Pakistan,2003,238.7,2756.091,16.21035788,147251530,24
Pakistan,2004,255.85,3011.9447,17.02624769,150267989,24
Pakistan,2005,264.09,3276.032,17.22067219,153356383,24
Pakistan,2006,282.96,3558.9871,18.07771705,156524189,24
Pakistan,2007,299.47,3858.4539,18.74409236,159767672,24
Pakistan,2008,302.5,4160.9492,18.5472466,163096985,24
Pakistan,2009,312.41,4473.3565,18.76099903,166520983,24
Pakistan,2010,307.18,4780.5321,18.0647449,170043918,24
Pakistan,2011,314.15,5094.6774,18.08894091,173669648,24
Pakistan,2012,317.13,5411.8079,17.87733097,177392252,24
Pakistan,2013,326.77,5738.5819,18.03439638,181192646,24
Philippines,1990,90.1,90.0956,14.5446116,61947340,35
Philippines,1991,90.05,180.1445,14.17888286,63509940,35
Philippines,1992,92.8,272.9436,14.25961388,65078901,35
Philippines,1993,97.94,370.8843,14.69358152,66654954,35
Philippines,1994,105.3,476.1842,15.43080206,68240134,35
Philippines,1995,117.32,593.4998,16.79942754,69835713,35
Philippines,1996,125.95,719.448,17.63082552,71437381,35
Philippines,1997,134.6,854.0467,18.42760126,73042605,35
Philippines,1998,128.83,982.8717,17.25643037,74656228,35
Philippines,1999,133.26,1116.1315,17.46865137,76285225,35
Philippines,2000,134.86,1250.9921,17.30477501,77932247,35
Philippines,2001,134.06,1385.0558,16.84074782,79604541,35
Philippines,2002,136.03,1521.0907,16.73301443,81294378,35
Philippines,2003,139.17,1660.2623,16.77318206,82971734,35
Philippines,2004,142.8,1803.0582,16.88018106,84596249,35
Philippines,2005,144.31,1947.3633,16.75269327,86141373,35
Philippines,2006,137.15,2084.5145,15.65766193,87592899,35
Philippines,2007,142.98,2227.4964,16.07139702,88965508,35
Philippines,2008,146.37,2373.8643,16.20982021,90297115,35
Philippines,2009,148.73,2522.5944,16.22947918,91641881,35
Philippines,2010,154.97,2677.5605,16.65647344,93038902,35
Philippines,2011,156.8,2834.3625,16.5923761,94501233,35
Philippines,2012,161.62,2995.9789,16.83237947,96017322,35
Philippines,2013,171.6,3167.5833,17.58707107,97571676,35
Poland,1990,426.28,426.2837,111.852861,38110782,17
Poland,1991,425.53,851.8155,111.2607469,38246193,17
Poland,1992,415.3,1267.1173,108.2534681,38363667,17
Poland,1993,415.49,1682.6045,108.0277664,38461408,17
Poland,1994,411.06,2093.6679,106.6506788,38542652,17
Poland,1995,411.29,2504.9556,106.5656228,38594998,17
Poland,1996,425.98,2930.938,110.287883,38624370,17
Poland,1997,415.77,3346.7079,107.5740382,38649660,17
Poland,1998,387.86,3734.5696,100.3168856,38663481,17
Poland,1999,377.28,4111.8461,97.58855544,38660271,17
Poland,2000,362.27,4474.1113,94.6897496,38258629,17
Poland,2001,359.04,4833.1538,93.87138846,38248076,17
Poland,2002,352.06,5185.2128,92.08910488,38230364,17
Poland,2003,363.79,5548.9979,95.2215926,38204570,17
Poland,2004,367.6,5916.5957,96.27517225,38182222,17
Poland,2005,368.17,6284.766,96.46684324,38165445,17
Poland,2006,380.66,6665.4274,99.80266256,38141267,17
Poland,2007,380.04,7045.4711,99.69423324,38120560,17
Poland,2008,373.74,7419.212,98.02821237,38125759,17
Poland,2009,360.76,7779.9739,94.55959164,38151603,17
Poland,2010,376.47,8156.4444,98.95960849,38042794,17
Poland,2011,373.77,8530.2132,98.19706696,38063255,17
Poland,2012,366.53,8896.7473,96.29520026,38063164,17
Poland,2013,361.19,9257.9378,94.94956335,38040196,17
Romania,1990,237.67,237.671,102.4358634,23201835,31
Romania,1991,201.1,438.773,87.43039208,23001155,31
Romania,1992,181.74,620.5141,79.7305149,22794284,31
Romania,1993,169.41,789.9281,74.42249096,22763280,31
Romania,1994,164.95,954.881,72.56861804,22730211,31
Romania,1995,167.85,1122.7344,73.99400554,22684270,31
Romania,1996,170.07,1292.8006,75.1889871,22619004,31
Romania,1997,158.74,1451.5394,70.3822625,22553978,31
Romania,1998,143.11,1594.6527,63.58369073,22507344,31
Romania,1999,127.25,1721.8989,56.6259227,22472040,31
Romania,2000,129.2,1851.1008,57.5681357,22442971,31
Romania,2001,133.8,1984.897,60.45553107,22131970,31
Romania,2002,132.15,2117.0518,60.81315401,21730496,31
Romania,2003,138.35,2255.3995,64.12714817,21574326,31
Romania,2004,135.81,2391.2123,63.3095261,21451748,31
Romania,2005,134.78,2525.9918,63.21857007,21319685,31
Romania,2006,137.68,2663.6674,64.96251727,21193760,31
Romania,2007,135.48,2799.1522,64.87579216,20882982,31
Romania,2008,135.04,2934.1917,65.75169047,20537875,31
Romania,2009,119.42,3053.6161,58.63266293,20367487,31
Romania,2010,115.91,3169.5241,57.2483521,20246871,31
Romania,2011,121.05,3290.5782,60.08181252,20147528,31
Romania,2012,118.62,3409.202,59.13839516,20058035,31
Romania,2013,109.49,3518.6871,54.78967276,19983693,31
Saudi Arabia,1990,187.52,187.5226,114.6108478,16361453,19
Saudi Arabia,1991,209.13,396.6545,123.8147592,16890555,19
Saudi Arabia,1992,223.3,619.9558,128.3442278,17398523,19
Saudi Arabia,1993,231.17,851.1268,129.2136191,17890529,19
Saudi Arabia,1994,244.68,1095.8072,133.1706925,18373412,19
Saudi Arabia,1995,249.09,1344.8944,132.1175135,18853670,19
Saudi Arabia,1996,262.21,1607.1084,135.6400505,19331311,19
Saudi Arabia,1997,244.54,1851.6518,123.4449926,19809633,19
Saudi Arabia,1998,261.37,2113.0265,128.7397869,20302193,19
Saudi Arabia,1999,266.64,2379.6692,128.032544,20825955,19
Saudi Arabia,2000,278.01,2657.6827,129.9581396,21392273,19
Saudi Arabia,2001,283.59,2941.2702,128.858057,22007937,19
Saudi Arabia,2002,302.33,3243.5967,133.3724367,22668102,19
Saudi Arabia,2003,315.73,3559.3281,135.1706171,23357887,19
Saudi Arabia,2004,333.57,3892.8983,138.6664121,24055573,19
Saudi Arabia,2005,350.7,4243.6008,141.7242838,24745230,19
Saudi Arabia,2006,370.41,4614.0077,145.7160061,25419994,19
Saudi Arabia,2007,389.77,5003.779,149.431507,26083522,19
Saudi Arabia,2008,420.99,5424.7691,157.4215635,26742842,19
Saudi Arabia,2009,443.26,5868.0308,161.7177057,27409491,19
Saudi Arabia,2010,485.11,6353.145,172.6944915,28090647,19
Saudi Arabia,2011,504.29,6857.4333,175.1710183,28788438,19
Saudi Arabia,2012,538.13,7395.5594,182.4413963,29496047,19
Saudi Arabia,2013,546.82,7942.3775,181.059924,30201051,19
South Africa,1990,307.21,307.2053,87.27556818,35200000,16
South Africa,1991,302.95,610.154,84.30943407,35933108,16
South Africa,1992,299.79,909.9419,81.70726678,36690739,16
South Africa,1993,308.16,1218.1065,82.23346255,37473796,16
South Africa,1994,314.03,1532.1367,82.02809884,38283223,16
South Africa,1995,326.92,1859.0612,83.56850716,39120000,16
South Africa,1996,338.44,2197.5024,84.60947754,40000247,16
South Africa,1997,354.4,2551.9061,86.59518508,40926063,16
South Africa,1998,363.24,2915.1507,86.69277999,41899683,16
South Africa,1999,345.57,3260.7236,80.50837438,42923485,16
South Africa,2000,352.49,3613.2181,80.11136364,44000000,16
South Africa,2001,389.31,4002.5281,86.68721247,44909738,16
South Africa,2002,401.82,4404.3516,88.41294474,45448096,16
South Africa,2003,422.6,4826.9533,91.80165993,46034026,16
South Africa,2004,450.88,5277.8344,96.67009805,46641103,16
South Africa,2005,450.61,5728.4414,95.32671873,47270063,16
South Africa,2006,452.38,6180.8257,94.3998585,47921682,16
South Africa,2007,471.98,6652.8062,97.12165915,48596781,16
South Africa,2008,505.5,7158.305,102.5433531,49296223,16
South Africa,2009,482.07,7640.3779,96.37368111,50020918,16
South Africa,2010,489.86,8130.2331,96.48264374,50771826,16
South Africa,2011,478.85,8609.0848,92.89047335,51549958,16
South Africa,2012,493.1,9102.1831,94.1814523,52356381,16
South Africa,2013,510.24,9612.4208,95.9238096,53192216,16
Spain,1990,271.71,271.7052,69.93744085,38850435,18
Spain,1991,278.79,550.4999,71.59650971,38939049,18
Spain,1992,289.63,840.1306,74.1353257,39067745,18
Spain,1993,276.5,1116.6305,70.55479288,39189400,18
Spain,1994,287.8,1404.4296,73.24093185,39294967,18
Spain,1995,300.58,1705.0046,76.31448708,39387017,18
Spain,1996,293.29,1998.2973,74.29166072,39478186,18
Spain,1997,314.18,2312.4773,79.37363495,39582413,18
Spain,1998,326.25,2638.725,82.13517105,39721108,18
Spain,1999,350.16,2988.8816,87.70166047,39926268,18
Spain,2000,367.69,3356.575,91.32156756,40263216,18
Spain,2001,369.31,3725.8898,90.61487657,40756001,18
Spain,2002,386.95,4112.8373,93.39499133,41431558,18
Spain,2003,394.02,4506.8595,93.39701232,42187645,18
Spain,2004,409.87,4916.7321,95.49205598,42921895,18
Spain,2005,423.72,5340.4535,97.06514913,43653155,18
Spain,2006,417.28,5757.734,93.98765723,44397319,18
Spain,2007,431.88,6189.6096,95.49204705,45226803,18
Spain,2008,394.27,6583.877,85.79646833,45954106,18
Spain,2009,354.88,6938.7573,76.54388485,46362946,18
Spain,2010,340.04,7278.7948,73.00615153,46576897,18
Spain,2011,339.8,7618.59,72.69584808,46742697,18
Spain,2012,331.78,7950.368,70.93400249,46773055,18
Spain,2013,306.61,8256.9797,65.76784729,46620045,18
Thailand,1990,152.03,152.0323,26.86857764,56582824,22
Thailand,1991,163.89,315.9212,28.63909415,57225972,22
Thailand,1992,176.13,492.0473,30.49259011,57761574,22
Thailand,1993,192.89,684.9325,33.12117284,58237672,22
Thailand,1994,208.01,892.9406,35.42237715,58722767,22
Thailand,1995,225.78,1118.7181,38.09598437,59266089,22
Thailand,1996,246.6,1365.3183,41.18308344,59878955,22
Thailand,1997,252.48,1617.7966,41.70125737,60544937,22
Thailand,1998,230.23,1848.0229,37.5879737,61250974,22
Thailand,1999,240.96,2088.9801,38.88084797,61973957,22
Thailand,2000,242.26,2331.2355,38.64207419,62693322,22
Thailand,2001,253.25,2584.4813,39.93523695,63415174,22
Thailand,2002,264.57,2849.0516,41.25097298,64136669,22
Thailand,2003,277.7,3126.7543,42.84353052,64817254,22
Thailand,2004,296.16,3422.9189,45.28127275,65404522,22
Thailand,2005,305.25,3728.1683,46.34551882,65863973,22
Thailand,2006,308.63,4036.8026,46.63882089,66174486,22
Thailand,2007,319.17,4355.9694,48.1014044,66353572,22
Thailand,2008,323.65,4679.6148,48.70340813,66453255,22
Thailand,2009,320.9,5000.5099,48.22069034,66548197,22
Thailand,2010,342.74,5343.2508,51.39145275,66692024,22
Thailand,2011,339.52,5682.7751,50.74812985,66902958,22
Thailand,2012,360.86,6043.6322,53.72808373,67164130,22
Thailand,2013,369.43,6413.0632,54.76978677,67451422,22
Turkey,1990,199.88,199.8824,37.01851324,53994605,20
Turkey,1991,204.47,404.3551,37.23763105,54909508,20
Turkey,1992,215.72,620.0785,38.65178586,55811134,20
Turkey,1993,227.13,847.2079,40.05293555,56707454,20
Turkey,1994,225.74,1072.9464,39.18500671,57608769,20
Turkey,1995,244.63,1317.5731,41.80114527,58522320,20
Turkey,1996,263.48,1581.0502,44.31848703,59451488,20
Turkey,1997,273.61,1854.6595,45.30409127,60394104,20
Turkey,1998,277.44,2132.0965,45.2262727,61344874,20
Turkey,1999,276.98,2409.0776,44.46219708,62295617,20
Turkey,2000,303.28,2712.3578,47.95687019,63240157,20
Turkey,2001,278.35,2990.7061,43.36838837,64182694,20
Turkey,2002,288.45,3279.1515,44.29122569,65125766,20
Turkey,2003,299.43,3578.5843,45.32689245,66060121,20
Turkey,2004,304.93,3883.5149,45.52990694,66973561,20
Turkey,2005,316.13,4199.6473,46.58519388,67860617,20
Turkey,2006,342.7,4542.3484,49.88012396,68704721,20
Turkey,2007,369.53,4911.8755,53.15793492,69515492,20
Turkey,2008,368.07,5279.9458,52.3240265,70344357,20
Turkey,2009,363.33,5643.2799,50.98559307,71261307,20
Turkey,2010,375.01,6018.2904,51.8611316,72310416,20
Turkey,2011,395.9,6414.1922,53.85148867,73517002,20
Turkey,2012,420.35,6834.5471,56.15959463,74849187,20
Turkey,2013,408.46,7243.0045,53.5870506,76223639,20
United Arab Emirates,1990,74.64,74.6428,412.0437791,1811458,34
United Arab Emirates,1991,81.34,155.9847,425.1538007,1913190,34
United Arab Emirates,1992,80.08,236.0644,396.6292458,2019014,34
United Arab Emirates,1993,83.17,319.2307,390.8616297,2127863,34
United Arab Emirates,1994,90,409.2316,402.0942857,2238281,34
United Arab Emirates,1995,95.04,504.2666,404.3924922,2350192,34
United Arab Emirates,1996,98.82,603.0888,400.4496447,2467726,34
United Arab Emirates,1997,105.08,708.1656,404.898236,2595220,34
United Arab Emirates,1998,108.31,816.4707,396.1928033,2733770,34
United Arab Emirates,1999,111.03,927.4981,384.9610358,2884188,34
United Arab Emirates,2000,110.09,1037.591,360.9356722,3050128,34
United Arab Emirates,2001,122.63,1160.2179,381.0911893,3217865,34
United Arab Emirates,2002,125.76,1285.9733,370.5296901,3394060,34
United Arab Emirates,2003,132.38,1418.3511,365.1058333,3625798,34
United Arab Emirates,2004,139.77,1558.1196,351.5390681,3975945,34
United Arab Emirates,2005,147.17,1705.2906,328.3596342,4481976,34
United Arab Emirates,2006,153.81,1859.0971,297.4326348,5171255,34
United Arab Emirates,2007,165.18,2024.2807,274.8373571,6010100,34
United Arab Emirates,2008,191.3,2215.5783,277.2406713,6900142,34
United Arab Emirates,2009,191.57,2407.1486,248.6171103,7705423,34
United Arab Emirates,2010,196.26,2603.4132,235.6217149,8329453,34
United Arab Emirates,2011,204.27,2807.6795,233.8597611,8734722,34
United Arab Emirates,2012,215.17,3022.8463,240.3451444,8952542,34
United Arab Emirates,2013,221.42,3244.2706,244.9342244,9039978,34
United Kingdom,1990,737.73,737.7344,128.8665692,57247586,8
United Kingdom,1991,745.64,1483.3772,129.8461188,57424897,8
United Kingdom,1992,721.39,2204.7625,125.2839464,57580402,8
United Kingdom,1993,702.72,2907.4833,121.7492852,57718614,8
United Kingdom,1994,692.3,3599.7833,119.6390023,57865745,8
United Kingdom,1995,674.56,4274.3399,116.2653012,58019030,8
United Kingdom,1996,690,4964.3432,118.624064,58166950,8
United Kingdom,1997,660.52,5624.8674,113.2638032,58316954,8
United Kingdom,1998,657.35,6282.2158,112.3922265,58487141,8
United Kingdom,1999,648.6,6930.8149,110.5270525,58682466,8
United Kingdom,2000,648.38,7579.1903,110.0954868,58892514,8
United Kingdom,2001,656.15,8235.3421,110.9867438,59119673,8
United Kingdom,2002,635.52,8870.8594,107.043098,59370479,8
United Kingdom,2003,643.62,9514.4784,107.9037963,59647577,8
United Kingdom,2004,640.3,10154.7823,106.7381833,59987905,8
United Kingdom,2005,634.55,10789.3366,105.0558494,60401206,8
United Kingdom,2006,634.88,11424.2163,104.3407034,60846820,8
United Kingdom,2007,620.9,12045.1209,101.2516409,61322463,8
United Kingdom,2008,605.23,12650.349,97.92257333,61806995,8
United Kingdom,2009,554.51,13204.8542,89.04033591,62276270,8
United Kingdom,2010,571.73,13776.5849,91.08859498,62766365,8
United Kingdom,2011,533.34,14309.9287,84.31064218,63258918,8
United Kingdom,2012,557.59,14867.5213,87.53333972,63700300,8
United Kingdom,2013,546.26,15413.7854,85.18245928,64128226,8
United States,1990,5866.64,5866.6396,235.0200102,249623000,1
United States,1991,5831.48,11698.1179,230.5105917,252981000,1
United States,1992,5914.71,17612.8265,230.5803972,256514000,1
United States,1993,6041.83,23654.6608,232.4504942,259919000,1
United States,1994,6122.58,29777.2438,232.6862416,263126000,1
United States,1995,6179.62,35956.8592,232.0739979,266278000,1
United States,1996,6339.44,42296.2951,235.3222418,269394000,1
United States,1997,6502.05,48798.3426,238.4699458,272657000,1
United States,1998,6511.31,55309.6537,236.0418917,275854000,1
United States,1999,6533.04,61842.6921,234.1255734,279040000,1
